OBJECTID,FID,id,lat,long,cbsaName,cbsaGUID,plantId,tabID,panelID,panelNumbe,hoverText,heading,weeklyImpr,productTyp,POINT_X,POINT_Y
742,110502,552423,40.670575,-73.995445,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30599092,754193,1615,2ND AVENUE  WL 50F S OF 12TH STREET,N,22763,POSTERS,-8237135.258,4963872.309
743,108903,514194,40.63249,-74.13765,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496377,529166,468,PT RICHMOND AVENUE  WL 75F S OF HATFIELD PLACE,N,28335,POSTERS,-8252965.447,4958284.221
744,107265,436407,40.65152,-73.90945,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30656929,1015295,1757,DITMAS AVENUE NL 50F E OF ROCKAWAY PARKWAY,E,40706,POSTERS,-8227562.339,4961076.032
745,118165,679643,40.809181,-73.907501,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650837,1008673,1699,SOUTHERN BOULEVARD  WL 5F N OF E 144TH STREET,S,26835,POSTERS,-8227345.377,4984236.517
746,106766,435836,40.71279,-73.99416,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480294,503135,45,MANHATTAN BRIDGE EL 100F S OF HENRY STREET,N,226828,POSTERS,-8236992.213,4970070.111
747,110498,552419,40.67099,-73.995342,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30599087,754181,1603,HAMILTON PLACE  EL 5F N OF 13TH STREET,SW,18092,POSTERS,-8237123.793,4963933.219
748,107703,436951,40.65288,-74.0075,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480449,504868,503,39TH STREET SL 50F W OF 4TH AVENUE,E,39921,POSTERS,-8238477.215,4961275.583
749,108057,443267,40.6753,-73.8905,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479170,524419,40498,HENDRIX STREET  WL 75F S OF ATLANTIC AVENUE,N,23073,JR POSTERS,-8225452.835,4964565.816
750,125952,712815,40.755944,-73.991085,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30749224,1067183,1103,8TH AVENUE & W 40TH STREET S/O PORT AUTHORITY,S,470134,BULLETINS,-8236649.905,4976409.834
751,106408,435389,40.74671,-73.92907,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480820,502453,190,SKILLMAN AVENUE  NL 5F E OF HONEYWELL STREET,E,33090,POSTERS,-8229746.427,4975052.928
752,113654,674422,40.697738,-73.968618,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30640129,998439,1722,FLUSHING AVENUE  SL 5F E OF WAVERLY AVENUE,W,54043,POSTERS,-8234148.89,4967859.799
753,107271,436411,40.579719,-73.978891,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480527,504026,682,NEPTUNE AVENUE  NL 200F E OF W 12TH STREET,W,51642,POSTERS,-8235292.476,4950546.568
754,112845,437031,40.675798,-73.899846,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635684,991914,1717,ATLANTIC AVENUE  NL 5F W OF ALABAMA AVENUE,E,127420,POSTERS,-8226493.226,4964638.912
755,107373,436550,40.721226,-73.844468,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481502,504239,5038,QUEENS BOULEVARD W/O CONTINENTAL AVENUE,E,124866,BULLETINS,-8220328.576,4971309.114
756,108019,442700,40.65735,-73.76822,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479591,523616,50200,GUY BREWER BOULEVARD  WL 5F S OF 149TH ROAD,N,26372,JR POSTERS,-8211840.687,4961931.486
757,126539,713778,40.829574,-73.845545,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30755982,1070287,7023,Cross Bronx Expressway W/O Bruckner Expressway,E,493593,BULLETINS,-8220448.467,4987236.274
758,110753,599095,40.663452,-73.958201,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30554965,798081,1624,EMPIRE BOULEVARD  SL 300F W OF BEDFORD AVENUE,W,61693,POSTERS,-8232989.275,4962826.932
759,113353,673585,40.702304,-73.79158,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635674,996418,1705,LIBERTY AVENUE  NL 75F W OF MERRICK BOULEVARD,W,70265,POSTERS,-8214441.11,4968530.24
760,107613,436828,40.70248,-73.93415,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480340,504681,610,FLUSHING AVENUE  SL 25F E OF EVERGREEN AVENUE,W,56849,POSTERS,-8230311.93,4968556.084
761,92461,366338,40.69605,-73.98003,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,603186,366335,2005,I-278 (B.Q.E.) @ TILLARY ST,E,482373,BULLETINS,-8235419.269,4967611.955
762,112843,437031,40.675798,-73.899846,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635682,991883,1715,ATLANTIC AVENUE  NL 75F W OF ALABAMA AVENUE,W,92994,POSTERS,-8226493.226,4964638.912
763,107602,436810,40.67549,-73.90025,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491981,504645,4025,ATLANTIC AVENUE  SL 5F W OF ALABAMA AVENUE,W,214921,BULLETINS,-8226538.2,4964593.704
764,107605,436812,40.680563,-73.953784,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481479,504650,4032,FULTON STREET  SL 5F W OF BEDFORD AVENUE,E,138609,BULLETINS,-8232497.577,4965338.344
765,107117,436215,40.807373,-73.908287,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491866,503725,362,SOUTHERN BOULEVARD  WL 25F N OF E 142ND STREET,N,45173,POSTERS,-8227432.874,4983970.609
766,112008,664256,40.65287,-73.920642,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30599106,981688,2511,CHURCH AVENUE NL 5F E OF RALPH AVENUE,W,75325,POSTERS,-8228808.227,4961274.115
767,107183,436324,40.718046,-73.985882,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481535,503884,1047,WILLIAMSBURG BRIDGE @ DELANCEY STREET,E,463403,BULLETINS,-8236070.71,4970842.046
768,106750,435820,40.700422,-73.904911,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481237,503107,971,MYRTLE AVENUE NL 5F W OF CATALPA AVENUE,E,53905,POSTERS,-8227057.06,4968253.894
769,125497,712005,40.6281,-74.1698,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30736912,1064728,9515,FOREST AVENUE  NL 250F W OF NORTHFIELD AVENUE,W,18289,POSTERS,-8256544.368,4957640.295
770,146056,734279,40.746503,-73.993918,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30878056,1125651,1228,7TH AVE @ 27TH STREET,NE,381975,BULLETINS,-8236965.274,4975022.512
771,112373,665087,40.811152,-73.882355,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635665,983877,1657,RANDALL AVENUE  SL 5F E OF HUNTS POINT AVENUE,W,36614,POSTERS,-8224546.137,4984526.406
772,107377,435441,40.741872,-73.919334,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481484,504255,5014,GREENPOINT AVENUE W/O 46TH STREET,E,53523,BULLETINS,-8228662.621,4974342.075
773,123420,699271,40.5809,-74.0984,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30705531,1035505,2000,HYLAN BOULEVARD S/O JEFFERSON AVENUE,NE,112188,BULLETINS,-8248596.157,4950719.667
774,106760,435830,40.818089,-73.960708,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480457,503125,70,W 125TH STREET  SL 5F W OF 12TH AVENUE,E,105360,POSTERS,-8233268.353,4985546.747
775,118349,682464,40.637272,-73.926407,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650845,1009964,1741,KINGS HIGHWAY  WL 75F N OF PRESTON COURT,N,52273,POSTERS,-8229449.983,4958985.693
776,107087,436146,40.695347,-73.801405,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30492053,503615,813,148TH STREET WL 50F N OF SOUTH ROAD,S,20197,POSTERS,-8215534.824,4967508.738
777,113811,662916,40.5754,-73.9803,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30647311,999216,1730,SURF AVENUE  SL 150F E OF STILLWELL AVENUE,E,28387,POSTERS,-8235449.325,4949913.556
778,107674,436892,40.58185,-73.83767,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481157,504788,753,BEACH CHANNEL DRIVE  SL 300F E OF B 116TH STREET,W,51402,POSTERS,-8219571.826,4950858.911
779,108016,442638,40.817,-73.89226,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480030,523534,70336,LAFAYETTE AVENUE  NL 100F W OF GARRISON AVENUE,E,14947,JR POSTERS,-8225648.757,4985386.562
780,108927,552416,40.640595,-74.120329,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496333,529270,420,RICHMOND TERRACE  NL 75F E OF VAN STREET,E,49707,POSTERS,-8251037.282,4959473.174
781,126759,714352,40.72249,-74.00398,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30762731,1071784,1110,W BROADWAY BTWN GRAND ST & CANAL ST,NE,71085,BULLETINS,-8238085.37,4971494.773
782,110841,599097,40.703009,-73.932016,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30599095,854690,1639,FLUSHING AVENUE  SL 5F E OF FORREST STREET,E,31079,POSTERS,-8230074.374,4968633.762
783,108053,443154,40.69319,-73.80417,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479759,524263,50488,SOUTH ROAD  NL 75F W OF 148TH STREET,E,16578,JR POSTERS,-8215842.623,4967192.045
784,118267,681914,40.843151,-73.903488,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650826,1009040,1684,WEBSTER AVENUE  WL 5F N OF E 173RD STREET,N,35326,POSTERS,-8226898.652,4989233.927
785,108042,442832,40.6752,-73.89067,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30652399,1009957,41051,LIBERTY AVENUE  NL 5F E OF HENDRIX STREET,W,43697,JR POSTERS,-8225471.759,4964551.138
786,110409,532820,40.713712,-73.753989,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30636393,721546,50575,FRANCIS LEWIS BOULEVARD  WL 5F S OF JAMAICA AVENUE,N,67617,JR POSTERS,-8210256.5,4970205.518
787,123771,707570,40.661698,-73.931447,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30717144,1047510,1782,UTICA AVENUE WL 5F N OF MIDWOOD STREET,N,59139,POSTERS,-8230011.034,4962569.531
788,123237,698766,40.632724,-74.075629,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30737310,1034566,90025,BAY STREET  WL 75F S OF GRANT STREET,N,39687,JR POSTERS,-8246061.301,4958318.545
789,111948,664118,40.811744,-73.903722,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30598608,981215,1648,E 149TH STREET NL 5F W OF TIMPSON PLACE,E,41515,POSTERS,-8226924.701,4984613.477
790,107588,436780,40.86193,-73.89267,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480950,504604,288,E FORDHAM ROAD  NL 150F W OF DECATUR AVENUE,E,152709,POSTERS,-8225694.398,4991997.651
791,140210,729182,40.816556,-73.892039,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30820330,1111647,1351,TIFFANY STREET  WL 5F N OF LAFAYETTE AVENUE,S,43356,POSTERS,-8225624.155,4985321.254
792,112374,665087,40.811152,-73.882355,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635666,983878,1658,RANDALL AVENUE  SL 5F E OF HUNTS POINT AVENUE,W,36576,POSTERS,-8224546.137,4984526.406
793,108928,444404,40.640804,-74.119898,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496332,529271,419,RICHMOND TERRACE  NL 75F E OF VAN STREET,W,38764,POSTERS,-8250989.303,4959503.835
794,107655,436867,40.652377,-73.920205,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480594,504748,575,CHURCH AVENUE SL 75F E OF E 89TH STREET,E,34388,POSTERS,-8228759.58,4961201.778
795,126517,713739,40.5175,-74.24093,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30755844,1070178,9525,ARTHUR KILL ROAD  WL 50F S OF ELLIS STREET,S,18765,POSTERS,-8264462.524,4941431.419
796,113533,673828,40.633891,-74.125648,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30640137,996884,9506,CASTLETON AVENUE  NL 50F E OF CLOVE ROAD,E,27676,POSTERS,-8251629.39,4958489.728
797,99618,423219,40.55275,-74.21828,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30448959,478089,2012,WEST SHORE EXPRESSWAY (RT 440) S/O EXT 3,NE,283211,BULLETINS,-8261941.137,4946594.541
798,108025,442722,40.65329,-73.89802,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479363,523641,40864,STANLEY AVENUE  NL 100F W OF SNEDIKER AVENUE,E,19917,JR POSTERS,-8226289.957,4961335.742
799,135180,724481,40.75755,-73.984313,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30787780,1100700,1116,45TH ST BTWN 6TH & 7TH AVES W/F,W,23513,BULLETINS,-8235896.05,4976645.85
800,124772,711046,40.6637,-73.9582,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30720364,1061968,1818,EMPIRE BOULEVARD  NL 250F W OF BEDFORD AVENUE,W,47122,POSTERS,-8232989.164,4962863.327
801,108909,444382,40.525469,-74.23944,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496371,529225,462,ARTHUR KILL ROAD  WL 5F N OF OUTERBRIDGE CROSSING,N,19051,POSTERS,-8264296.658,4942598.413
802,108018,442642,40.809384,-73.902854,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30716731,1048795,70598,BRUCKNER BOULEVARD  EL 5F N OF E 149TH STREET,SW,59692,JR POSTERS,-8226828.075,4984266.373
803,123763,707556,40.813295,-73.884252,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30711081,1047456,1326,HUNTS POINT AVENUE  EL 150F N OF LONGFELLOW AVENUE,N,25299,POSTERS,-8224757.31,4984841.601
804,108032,442747,40.66635,-73.872658,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635755,980681,41029,LINDEN BOULEVARD  SL 5F E OF LOGAN STREET,W,84091,JR POSTERS,-8223466.672,4963252.231
805,118310,442599,40.700496,-73.944812,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30653113,1009746,40997,THROOP AVENUE  WL 5F N OF FLUSHING AVENUE,S,70486,JR POSTERS,-8231498.819,4968264.76
806,119505,684550,40.846432,-73.901649,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650894,1013454,70592,WEBSTER AVENUE  EL 75F N OF E 176TH STREET,S,66521,JR POSTERS,-8226693.936,4989716.739
807,113060,673545,40.852709,-73.934641,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635652,994676,1572,BROADWAY  WL 150F S OF W 185TH STREET,N,158037,BULLETINS,-8230366.588,4990640.49
808,118552,683705,40.679562,-73.761162,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30663454,1029567,2551,MERRICK BOULEVARD  NL 75F E OF FARMERS BOULEVARD,W,49600,POSTERS,-8211054.994,4965191.408
809,107427,436609,40.862104,-73.90003,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481578,504343,7013,E FORDHAM ROAD SL 5F W OF MORRIS AVENUE,E,170506,BULLETINS,-8226513.709,4992023.263
810,108886,444350,40.62628,-74.15732,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496388,529083,1080,FOREST AVENUE NL 75F W OF MAPLE PARKWAY,E,75187,BULLETINS,-8255155.101,4957373.35
811,113226,673312,40.7528,-73.922631,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635706,995546,2523,NORTHERN BOULEVARD  SL 5F E OF 41ST STREET,W,94515,POSTERS,-8229029.641,4975947.812
812,108061,443365,40.82435,-73.92808,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,482918,524574,70382,RIVER AVENUE  EL 300F S OF E 157TH STREET,S,27200,JR POSTERS,-8229636.221,4986467.75
813,107383,436564,40.76105,-73.80317,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481501,504265,5026,NORTHERN BLVD  NL 5F E OF 162ND STREET,W,247375,BULLETINS,-8215731.303,4977160.225
814,109185,448392,40.76525,-73.99509,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30492036,546714,106,11TH AVENUE EL 5F S OF W 49TH STREET,S,104391,POSTERS,-8237095.74,4977777.511
815,108023,442712,40.59282,-73.78462,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479746,523634,50598,ROCKAWAY BEACH BLVD  NL 5F E OF BEACH 54TH STREET,W,12359,JR POSTERS,-8213666.327,4952466.958
816,107155,436287,40.72018,-73.99454,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480264,503831,1046,DELANCEY STREET W/O BOWERY STREET,E,403037,BULLETINS,-8237034.514,4971155.479
817,107351,436533,40.80507,-73.92195,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491884,504214,7024,MAJOR DEEGAN EXPWY E/O WILLIS AVENUE,E,509234,BULLETINS,-8228953.832,4983631.911
818,113555,673893,40.825227,-73.882206,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30640125,997195,1669,BRONX RIVER AVENUE  EL 250F N OF BRUCKNER BOULEVARD,S,25876,POSTERS,-8224529.551,4986596.764
819,106426,435409,40.755411,-73.912092,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480921,502486,167,NEWTOWN ROAD  WL 5F N OF 49TH STREET,S,17013,POSTERS,-8227856.445,4976331.506
820,123238,698766,40.632724,-74.075629,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30737311,1034567,90026,BAY STREET  WL 75F S OF GRANT STREET,N,39408,JR POSTERS,-8246061.301,4958318.545
821,107590,436785,40.85945,-73.887455,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480945,504609,289,E FORDHAM ROAD  SL 50F E OF BATHGATE AVENUE,W,140660,POSTERS,-8225113.867,4991632.622
822,107252,684456,40.729,-73.95066,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650848,1013238,1744,MCGUINNESS BOULEVARD  EL 5F S OF CALYER STREET,N,62937,POSTERS,-8232149.815,4972451.028
823,108011,442538,40.69577,-73.7439,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479668,523373,50341,LINDEN BOULEVARD  SL 100F E OF SPRINGFIELD BOULEVARD,E,20468,JR POSTERS,-8209133.397,4967570.844
824,110845,599099,40.866024,-73.859875,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30598602,854676,1636,WILLIAMSBRIDGE ROAD  NL 250F E OF BOSTON ROAD,W,57269,POSTERS,-8222043.675,4992600.274
825,118419,683011,40.652186,-73.908784,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650886,1010658,41052,DITMAS AVENUE  NL 5F W OF E 98TH STREET,S,45065,JR POSTERS,-8227488.2,4961173.753
826,113150,673137,40.681257,-73.764696,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635690,995338,2502,MERRICK BOULEVARD  EL 50F S OF ANDERSON ROAD,S,61325,POSTERS,-8211448.397,4965440.218
827,107122,436232,40.87011,-73.91577,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30492060,503750,1043,BROADWAY  EL 5F S OF W 216TH STREET,N,162053,BULLETINS,-8228265.878,4993201.755
828,135178,724480,40.65322,-74.009078,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30787778,1100698,4043,GOWANUS EXPY N/O I-278 @ 40TH ST,S,395882,BULLETINS,-8238652.877,4961325.471
829,118281,681879,40.763771,-73.997383,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650817,1009648,1573,W 46TH ST  SL 150F E OF WESTSIDE HIGHWAY,W,173653,POSTERS,-8237350.996,4977560.134
830,107277,436417,40.64467,-73.95847,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480580,504036,554,BEVERLY ROAD CL 5F W OF FLATBUSH AVENUE,E,24889,POSTERS,-8233019.22,4960071.006
831,107111,436193,40.87116,-73.85624,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480853,503695,214,BOSTON ROAD WL 50F N OF BURKE AVENUE,N,47389,POSTERS,-8221639.029,4993356.327
832,107659,565482,40.69894,-73.95631,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480381,504752,615,FLUSHING AVENUE  SL 50F E OF SPENCER STREET,W,42355,POSTERS,-8232778.77,4968036.288
833,133853,723375,40.721978,-74.005391,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30776140,1097568,1113,CANAL ST @ 6TH AVENUE,NW,158861,BULLETINS,-8238242.442,4971419.569
